LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30
72,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,577486.874199326,691446.055947394,,569682.502848077,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
72,Dist L2,100,30,Lower0.5Upper2,49332,2762,8,243433.662396873,577486.874199326,973734.649587493,,569682.502848077,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
73,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,590525.077939235,691446.055947394,,583081.451653452,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
73,Value,100,30,Lower0.5Upper2,85586,3770,14,250223.231376838,590525.077939235,1000892.92550735,,583081.451653452,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
73,Oracle Vector,100,30,Lower0.5Upper2,117800,1694,4,172861.513986849,590525.077939235,691446.055947394,,583081.451653452,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
73,Vector,100,30,Lower0.5Upper2,125200,1790,4,172861.513986849,590525.077939235,691446.055947394,,583081.451653452,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
73,Naive,100,30,Lower0.5Upper2,219000,2190,73,295262.538969618,590525.077939235,1181050.15587847,,583081.451653452,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
73,Dist L2,100,30,Lower0.5Upper2,49336,2767,8,243433.662396873,590525.077939235,973734.649587493,,583081.451653452,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
74,Naive,100,30,Lower0.5Upper2,222000,2220,74,304013.846752831,608027.693505663,1216055.38701133,,600740.172427369,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
74,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,608027.693505663,691446.055947394,,600740.172427369,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
74,Oracle Vector,100,30,Lower0.5Upper2,121400,1747,4,172861.513986849,608027.693505663,691446.055947394,,600740.172427369,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
74,Value,100,30,Lower0.5Upper2,85602,3793,14,250223.231376838,608027.693505663,1000892.92550735,,600740.172427369,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
74,Vector,100,30,Lower0.5Upper2,126400,1807,4,172861.513986849,608027.693505663,691446.055947394,,600740.172427369,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
74,Dist L2,100,30,Lower0.5Upper2,49342,2775,8,243433.662396873,608027.693505663,973734.649587493,,600740.172427369,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
75,Naive,100,30,Lower0.5Upper2,225000,2250,75,312288.028363303,624576.056726607,1249152.11345321,,617279.412404924,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
75,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,624576.056726607,691446.055947394,,617279.412404924,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
75,Oracle Vector,100,30,Lower0.5Upper2,123000,1770,4,172861.513986849,624576.056726607,691446.055947394,,617279.412404924,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
75,Value,100,30,Lower0.5Upper2,85614,3810,14,250223.231376838,624576.056726607,1000892.92550735,,617279.412404924,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
75,Vector,100,30,Lower0.5Upper2,127200,1818,4,172861.513986849,624576.056726607,691446.055947394,,617279.412404924,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
75,Dist L2,100,30,Lower0.5Upper2,49346,2780,8,243433.662396873,624576.056726607,973734.649587493,,617279.412404924,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
76,Naive,100,30,Lower0.5Upper2,228000,2280,76,321617.337303127,643234.674606255,1286469.34921251,,635628.829173073,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
76,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,643234.674606255,691446.055947394,,635628.829173073,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
76,Oracle Vector,100,30,Lower0.5Upper2,124200,1787,4,172861.513986849,643234.674606255,691446.055947394,,635628.829173073,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
76,Value,100,30,Lower0.5Upper2,85658,3875,14,250223.231376838,643234.674606255,1000892.92550735,,635628.829173073,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
76,Vector,100,30,Lower0.5Upper2,130400,1865,4,172861.513986849,643234.674606255,691446.055947394,,635628.829173073,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
76,Dist L2,100,30,Lower0.5Upper2,49352,2788,8,243433.662396873,643234.674606255,973734.649587493,,635628.829173073,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
77,Naive,100,30,Lower0.5Upper2,231000,2310,77,329921.596248192,659843.192496385,1319686.38499277,,651942.731390795,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
77,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,659843.192496385,691446.055947394,,651942.731390795,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
77,Oracle Vector,100,30,Lower0.5Upper2,127200,1831,4,172861.513986849,659843.192496385,691446.055947394,,651942.731390795,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
77,Value,100,30,Lower0.5Upper2,85708,3949,14,250223.231376838,659843.192496385,1000892.92550735,,651942.731390795,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
77,Vector,100,30,Lower0.5Upper2,132200,1891,4,172861.513986849,659843.192496385,691446.055947394,,651942.731390795,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
77,Dist L2,100,30,Lower0.5Upper2,49360,2799,8,243433.662396873,659843.192496385,973734.649587493,,651942.731390795,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
78,Naive,100,30,Lower0.5Upper2,234000,2340,78,338486.935094342,676973.870188684,1353947.74037737,,669533.345659737,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
78,Oracle,100,30,Lower0.5Upper2,24000,240,4,172861.513986849,676973.870188684,691446.055947394,,669533.345659737,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
78,Oracle Vector,100,30,Lower0.5Upper2,131800,1899,4,172861.513986849,676973.870188684,691446.055947394,,669533.345659737,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
78,Vector,100,30,Lower0.5Upper2,133600,1911,4,172861.513986849,676973.870188684,691446.055947394,,669533.345659737,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
78,Value,100,30,Lower0.5Upper2,91738,4098,15,338486.935094342,676973.870188684,1353947.74037737,,669533.345659737,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
78,Dist L2,100,30,Lower0.5Upper2,49366,2807,8,243433.662396873,676973.870188684,973734.649587493,,669533.345659737,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
79,Oracle,100,30,Lower0.5Upper2,30000,300,5,347265.735148924,694531.470297849,1389062.9405957,,687190.569298324,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
79,Naive,100,30,Lower0.5Upper2,237000,2370,79,347265.735148924,694531.470297849,1389062.9405957,,687190.569298324,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
79,Value,100,30,Lower0.5Upper2,91738,4098,15,338486.935094342,694531.470297849,1353947.74037737,,687190.569298324,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
79,Oracle Vector,100,30,Lower0.5Upper2,137800,1988,5,347265.735148924,694531.470297849,1389062.9405957,,687190.569298324,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
79,Dist L2,100,30,Lower0.5Upper2,49372,2815,8,243433.662396873,694531.470297849,973734.649587493,,687190.569298324,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
79,Vector,100,30,Lower0.5Upper2,139600,2000,5,347265.735148924,694531.470297849,1389062.9405957,,687190.569298324,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
80,Naive,100,30,Lower0.5Upper2,240000,2400,80,356801.218244271,713602.436488542,1427204.87297708,,704698.128597902,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
80,Oracle,100,30,Lower0.5Upper2,30000,300,5,347265.735148924,713602.436488542,1389062.9405957,,704698.128597902,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
80,Oracle Vector,100,30,Lower0.5Upper2,137800,1988,5,347265.735148924,713602.436488542,1389062.9405957,,704698.128597902,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
80,Vector,100,30,Lower0.5Upper2,139600,2000,5,347265.735148924,713602.436488542,1389062.9405957,,704698.128597902,-394.817144955052,-1398.54218545951,178.331693226744,113.456584271499,415.84349719726,93.9832031710515,210.23755499486,674.656723835548,70.8962919396504,-25.4420450670931,175.55782553005,370.237817559901,90.2990441081054,-838.476621951319,162.750567098248,-88.4320007622548,99.7714461993189,-252.665610019438,-355.253838688812,206.27897305881,-86.4636817751094,500.34100664797,-450.634291757808,74.9152007502715,-278.189307596998,1208.8569906117,208.337379793552,-398.140222757843,-243.485261435145
