LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
617,Value,102,8,Additive0.015,26324,2592,15,4.07411619367893,4.09997685414491,4.10411619367893,,4.0324738494476,4.02312893648928,4.02691983735656,4.03622984670873,3.98055995719445,3.98447603173114,3.8721454397104,4.08147983589239
617,Oracle Vector,102,8,Additive0.015,159120,1873,8,4.07738054723915,4.09997685414491,4.10738054723915,,4.0324738494476,4.02312893648928,4.02691983735656,4.03622984670873,3.98055995719445,3.98447603173114,3.8721454397104,4.08147983589239
617,Vector,102,8,Additive0.015,208692,2446,10,4.0819240377518,4.09997685414491,4.1119240377518,,4.0324738494476,4.02312893648928,4.02691983735656,4.03622984670873,3.98055995719445,3.98447603173114,3.8721454397104,4.08147983589239
617,Dist L1,102,8,Additive0.015,26382,2648,15,4.07411619367893,4.09997685414491,4.10411619367893,,4.0324738494476,4.02312893648928,4.02691983735656,4.03622984670873,3.98055995719445,3.98447603173114,3.8721454397104,4.08147983589239
618,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.09947384520691,4.10540306606888,,4.0325345485733,4.02188405129445,4.02898955528369,4.03467665400925,3.98041296359182,3.98293889050675,3.87209662286267,4.08050193576241
618,Vector,102,8,Additive0.015,208692,2446,10,4.0819240377518,4.09947384520691,4.1119240377518,,4.0325345485733,4.02188405129445,4.02898955528369,4.03467665400925,3.98041296359182,3.98293889050675,3.87209662286267,4.08050193576241
618,Value,102,8,Additive0.015,26328,2597,15,4.07411619367893,4.09947384520691,4.10411619367893,,4.0325345485733,4.02188405129445,4.02898955528369,4.03467665400925,3.98041296359182,3.98293889050675,3.87209662286267,4.08050193576241
618,Oracle Vector,102,8,Additive0.015,159528,1878,8,4.07738054723915,4.09947384520691,4.10738054723915,,4.0325345485733,4.02188405129445,4.02898955528369,4.03467665400925,3.98041296359182,3.98293889050675,3.87209662286267,4.08050193576241
618,Dist L1,102,8,Additive0.015,26382,2648,15,4.07411619367893,4.09947384520691,4.10411619367893,,4.0325345485733,4.02188405129445,4.02898955528369,4.03467665400925,3.98041296359182,3.98293889050675,3.87209662286267,4.08050193576241
619,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.09877676414154,4.10540306606888,,4.03099202433309,4.02150552713017,4.02875126468422,4.0335919387046,3.97983606702716,3.98175873940139,3.87078850573313,4.0813092351582
619,Oracle Vector,102,8,Additive0.015,159936,1883,8,4.07738054723915,4.09877676414154,4.10738054723915,,4.03099202433309,4.02150552713017,4.02875126468422,4.0335919387046,3.97983606702716,3.98175873940139,3.87078850573313,4.0813092351582
619,Vector,102,8,Additive0.015,209100,2451,10,4.0819240377518,4.09877676414154,4.1119240377518,,4.03099202433309,4.02150552713017,4.02875126468422,4.0335919387046,3.97983606702716,3.98175873940139,3.87078850573313,4.0813092351582
619,Value,102,8,Additive0.015,26328,2597,15,4.07411619367893,4.09877676414154,4.10411619367893,,4.03099202433309,4.02150552713017,4.02875126468422,4.0335919387046,3.97983606702716,3.98175873940139,3.87078850573313,4.0813092351582
619,Dist L1,102,8,Additive0.015,26382,2648,15,4.07411619367893,4.09877676414154,4.10411619367893,,4.03099202433309,4.02150552713017,4.02875126468422,4.0335919387046,3.97983606702716,3.98175873940139,3.87078850573313,4.0813092351582
620,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.09856466269114,4.10540306606888,,4.02956861955961,4.02027329784422,4.02900001674066,4.03313212071155,3.98037081425503,3.98146912275656,3.87080068357559,4.08195973283321
620,Oracle Vector,102,8,Additive0.015,160344,1888,8,4.07738054723915,4.09856466269114,4.10738054723915,,4.02956861955961,4.02027329784422,4.02900001674066,4.03313212071155,3.98037081425503,3.98146912275656,3.87080068357559,4.08195973283321
620,Vector,102,8,Additive0.015,209100,2451,10,4.0819240377518,4.09856466269114,4.1119240377518,,4.02956861955961,4.02027329784422,4.02900001674066,4.03313212071155,3.98037081425503,3.98146912275656,3.87080068357559,4.08195973283321
620,Value,102,8,Additive0.015,26328,2597,15,4.07411619367893,4.09856466269114,4.10411619367893,,4.02956861955961,4.02027329784422,4.02900001674066,4.03313212071155,3.98037081425503,3.98146912275656,3.87080068357559,4.08195973283321
620,Dist L1,102,8,Additive0.015,26386,2653,15,4.07411619367893,4.09856466269114,4.10411619367893,,4.02956861955961,4.02027329784422,4.02900001674066,4.03313212071155,3.98037081425503,3.98146912275656,3.87080068357559,4.08195973283321
621,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.09915151087618,4.10540306606888,,4.03051613373211,4.02185848978691,4.03039862018733,4.0332225260432,3.98090401221017,3.9809190290763,3.86997071737523,4.0813970232495
621,Oracle Vector,102,8,Additive0.015,160344,1888,8,4.07738054723915,4.09915151087618,4.10738054723915,,4.03051613373211,4.02185848978691,4.03039862018733,4.0332225260432,3.98090401221017,3.9809190290763,3.86997071737523,4.0813970232495
621,Value,102,8,Additive0.015,26332,2602,15,4.07411619367893,4.09915151087618,4.10411619367893,,4.03051613373211,4.02185848978691,4.03039862018733,4.0332225260432,3.98090401221017,3.9809190290763,3.86997071737523,4.0813970232495
621,Vector,102,8,Additive0.015,209508,2456,10,4.0819240377518,4.09915151087618,4.1119240377518,,4.03051613373211,4.02185848978691,4.03039862018733,4.0332225260432,3.98090401221017,3.9809190290763,3.86997071737523,4.0813970232495
621,Dist L1,102,8,Additive0.015,26390,2658,15,4.07411619367893,4.09915151087618,4.10411619367893,,4.03051613373211,4.02185848978691,4.03039862018733,4.0332225260432,3.98090401221017,3.9809190290763,3.86997071737523,4.0813970232495
622,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.09961259592603,4.10540306606888,,4.03080955685826,4.02196291866572,4.03201279895847,4.03326091703249,3.98216656637664,3.98124493774952,3.870789307165,4.08051444732454
622,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.09961259592603,4.10738054723915,,4.03080955685826,4.02196291866572,4.03201279895847,4.03326091703249,3.98216656637664,3.98124493774952,3.870789307165,4.08051444732454
622,Vector,102,8,Additive0.015,209508,2456,10,4.0819240377518,4.09961259592603,4.1119240377518,,4.03080955685826,4.02196291866572,4.03201279895847,4.03326091703249,3.98216656637664,3.98124493774952,3.870789307165,4.08051444732454
622,Value,102,8,Additive0.015,26336,2607,15,4.07411619367893,4.09961259592603,4.10411619367893,,4.03080955685826,4.02196291866572,4.03201279895847,4.03326091703249,3.98216656637664,3.98124493774952,3.870789307165,4.08051444732454
622,Dist L1,102,8,Additive0.015,26396,2665,15,4.07411619367893,4.09961259592603,4.10411619367893,,4.03080955685826,4.02196291866572,4.03201279895847,4.03326091703249,3.98216656637664,3.98124493774952,3.870789307165,4.08051444732454
623,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10002733817588,4.10540306606888,,4.03127226301837,4.02123987426465,4.03304487409231,4.03345911580419,3.98301238551556,3.98192638281859,3.87005552593327,4.08076901668295
623,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.10002733817588,4.10738054723915,,4.03127226301837,4.02123987426465,4.03304487409231,4.03345911580419,3.98301238551556,3.98192638281859,3.87005552593327,4.08076901668295
623,Value,102,8,Additive0.015,26340,2612,15,4.07411619367893,4.10002733817588,4.10411619367893,,4.03127226301837,4.02123987426465,4.03304487409231,4.03345911580419,3.98301238551556,3.98192638281859,3.87005552593327,4.08076901668295
623,Vector,102,8,Additive0.015,209508,2456,10,4.0819240377518,4.10002733817588,4.1119240377518,,4.03127226301837,4.02123987426465,4.03304487409231,4.03345911580419,3.98301238551556,3.98192638281859,3.87005552593327,4.08076901668295
623,Dist L1,102,8,Additive0.015,26400,2670,15,4.07411619367893,4.10002733817588,4.10411619367893,,4.03127226301837,4.02123987426465,4.03304487409231,4.03345911580419,3.98301238551556,3.98192638281859,3.87005552593327,4.08076901668295
624,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10064219790574,4.10540306606888,,4.03145422637383,4.02162090734933,4.03425554500634,4.03326129468762,3.98270769901858,3.98199446498946,3.87086688482563,4.08187798694707
624,Vector,102,8,Additive0.015,209508,2456,10,4.0819240377518,4.10064219790574,4.1119240377518,,4.03145422637383,4.02162090734933,4.03425554500634,4.03326129468762,3.98270769901858,3.98199446498947,3.87086688482563,4.08187798694707
624,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.10064219790574,4.10738054723915,,4.03145422637383,4.02162090734933,4.03425554500634,4.03326129468762,3.98270769901858,3.98199446498946,3.87086688482563,4.08187798694707
624,Value,102,8,Additive0.015,26348,2621,15,4.07411619367893,4.10064219790574,4.10411619367893,,4.03145422637383,4.02162090734933,4.03425554500634,4.03326129468762,3.98270769901858,3.98199446498947,3.87086688482563,4.08187798694707
624,Dist L1,102,8,Additive0.015,26410,2683,15,4.07411619367893,4.10064219790574,4.10411619367893,,4.03145422637383,4.02162090734933,4.03425554500634,4.03326129468762,3.98270769901858,3.98199446498947,3.87086688482563,4.08187798694707
625,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.1006654665629,4.10540306606888,,4.02714619963868,4.01847920753226,4.03198993292875,4.03168851642065,3.98299758011694,3.98356238789831,3.87328913267329,4.08322221058712
625,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.1006654665629,4.10738054723915,,4.02714619963868,4.01847920753226,4.03198993292875,4.03168851642065,3.98299758011694,3.98356238789831,3.87328913267329,4.08322221058712
625,Value,102,8,Additive0.015,26354,2629,15,4.07411619367893,4.1006654665629,4.10411619367893,,4.02714619963868,4.01847920753226,4.03198993292875,4.03168851642065,3.98299758011694,3.98356238789831,3.87328913267329,4.08322221058712
625,Vector,102,8,Additive0.015,209916,2461,10,4.0819240377518,4.1006654665629,4.1119240377518,,4.02714619963868,4.01847920753226,4.03198993292875,4.03168851642065,3.98299758011694,3.98356238789831,3.87328913267329,4.08322221058712
625,Dist L1,102,8,Additive0.015,26410,2683,15,4.07411619367893,4.1006654665629,4.10411619367893,,4.02714619963868,4.01847920753226,4.03198993292875,4.03168851642065,3.98299758011694,3.98356238789831,3.87328913267329,4.08322221058712
626,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10143837449674,4.10540306606888,,4.02781509493714,4.01988500081436,4.03199290781743,4.0322895787893,3.98341893694987,3.98391696077948,3.87429485012332,4.08339755848375
626,Value,102,8,Additive0.015,26364,2641,15,4.07411619367893,4.10143837449674,4.10411619367893,,4.02781509493714,4.01988500081436,4.03199290781743,4.0322895787893,3.98341893694987,3.98391696077948,3.87429485012332,4.08339755848375
626,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.10143837449674,4.10738054723915,,4.02781509493714,4.01988500081436,4.03199290781743,4.0322895787893,3.98341893694987,3.98391696077948,3.87429485012332,4.08339755848375
626,Vector,102,8,Additive0.015,209916,2461,10,4.0819240377518,4.10143837449674,4.1119240377518,,4.02781509493714,4.01988500081436,4.03199290781743,4.0322895787893,3.98341893694987,3.98391696077948,3.87429485012332,4.08339755848375
626,Dist L1,102,8,Additive0.015,26416,2690,15,4.07411619367893,4.10143837449674,4.10411619367893,,4.02781509493714,4.01988500081436,4.03199290781743,4.0322895787893,3.98341893694987,3.98391696077948,3.87429485012332,4.08339755848375
627,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10151630879229,4.10540306606888,,4.02645193384458,4.02038614898527,4.03228781065776,4.03176243327369,3.98360323396938,3.98435287136545,3.87412296009204,4.08394369772767
627,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.10151630879229,4.10738054723915,,4.02645193384458,4.02038614898527,4.03228781065776,4.03176243327369,3.98360323396938,3.98435287136545,3.87412296009204,4.08394369772767
627,Vector,102,8,Additive0.015,209916,2461,10,4.0819240377518,4.10151630879229,4.1119240377518,,4.02645193384458,4.02038614898527,4.03228781065776,4.03176243327369,3.98360323396938,3.98435287136545,3.87412296009204,4.08394369772767
627,Value,102,8,Additive0.015,26368,2646,15,4.07411619367893,4.10151630879229,4.10411619367893,,4.02645193384458,4.02038614898527,4.03228781065776,4.03176243327369,3.98360323396938,3.98435287136545,3.87412296009204,4.08394369772767
627,Dist L1,102,8,Additive0.015,26426,2702,15,4.07411619367893,4.10151630879229,4.10411619367893,,4.02645193384458,4.02038614898527,4.03228781065776,4.03176243327369,3.98360323396938,3.98435287136545,3.87412296009204,4.08394369772767
628,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10218706498812,4.10540306606888,,4.0265497870185,4.02052588328587,4.03309636576215,4.03242004936257,3.98500552468144,3.98579001347616,3.87465421811326,4.08406157670168
628,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.10218706498812,4.10738054723915,,4.0265497870185,4.02052588328587,4.03309636576215,4.03242004936257,3.98500552468144,3.98579001347616,3.87465421811326,4.08406157670168
628,Value,102,8,Additive0.015,26372,2651,15,4.07411619367893,4.10218706498812,4.10411619367893,,4.0265497870185,4.02052588328587,4.03309636576215,4.03242004936257,3.98500552468144,3.98579001347616,3.87465421811326,4.08406157670168
628,Vector,102,8,Additive0.015,210324,2466,10,4.0819240377518,4.10218706498812,4.1119240377518,,4.0265497870185,4.02052588328587,4.03309636576215,4.03242004936257,3.98500552468144,3.98579001347616,3.87465421811326,4.08406157670168
628,Dist L1,102,8,Additive0.015,26440,2718,15,4.07411619367893,4.10218706498812,4.10411619367893,,4.0265497870185,4.02052588328587,4.03309636576215,4.03242004936257,3.98500552468144,3.98579001347616,3.87465421811326,4.08406157670168
629,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10299505451734,4.10540306606888,,4.02821794921711,4.02130533862157,4.03324141337906,4.0321287455405,3.98824953171215,3.98521203023884,3.87664401974552,4.08496056647963
629,Oracle Vector,102,8,Additive0.015,160752,1893,8,4.07738054723915,4.10299505451734,4.10738054723915,,4.02821794921711,4.02130533862157,4.03324141337906,4.0321287455405,3.98824953171215,3.98521203023884,3.87664401974552,4.08496056647963
629,Value,102,8,Additive0.015,26386,2669,15,4.07411619367893,4.10299505451734,4.10411619367893,,4.02821794921711,4.02130533862157,4.03324141337906,4.0321287455405,3.98824953171215,3.98521203023884,3.87664401974552,4.08496056647963
629,Vector,102,8,Additive0.015,210324,2466,10,4.0819240377518,4.10299505451734,4.1119240377518,,4.02821794921711,4.02130533862157,4.03324141337906,4.0321287455405,3.98824953171215,3.98521203023884,3.87664401974552,4.08496056647963
629,Dist L1,102,8,Additive0.015,26454,2737,15,4.07411619367893,4.10299505451734,4.10411619367893,,4.02821794921711,4.02130533862157,4.03324141337906,4.0321287455405,3.98824953171215,3.98521203023884,3.87664401974552,4.08496056647963
630,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10416549952106,4.10540306606888,,4.03036779438307,4.02223727451475,4.03475052303526,4.03284465286556,3.99256067133628,3.9858102632505,3.87753922344331,4.08586316253387
630,Oracle Vector,102,8,Additive0.015,161364,1901,8,4.07738054723915,4.10416549952106,4.10738054723915,,4.03036779438307,4.02223727451475,4.03475052303526,4.03284465286556,3.99256067133628,3.9858102632505,3.87753922344331,4.08586316253387
630,Vector,102,8,Additive0.015,210324,2466,10,4.0819240377518,4.10416549952106,4.1119240377518,,4.03036779438307,4.02223727451475,4.03475052303526,4.03284465286556,3.99256067133628,3.9858102632505,3.87753922344331,4.08586316253387
630,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10416549952106,4.11916549952106,,4.03036779438307,4.02223727451475,4.03475052303526,4.03284465286556,3.99256067133628,3.9858102632505,3.87753922344331,4.08586316253387
630,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10416549952106,4.11916549952106,,4.03036779438307,4.02223727451475,4.03475052303526,4.03284465286556,3.99256067133628,3.9858102632505,3.87753922344331,4.08586316253387
631,Oracle,102,8,Additive0.015,8160,80,5,4.07540306606888,4.10486454285846,4.10540306606888,,4.03238730751635,4.02291883257852,4.03596174895857,4.03449631785106,3.99509734933446,3.98554797491811,3.87853437406523,4.08692509017599
631,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10486454285846,4.11916549952106,,4.03238730751635,4.02291883257852,4.03596174895857,4.03449631785106,3.99509734933446,3.98554797491811,3.87853437406523,4.08692509017599
631,Oracle Vector,102,8,Additive0.015,162792,1918,8,4.07738054723915,4.10486454285846,4.10738054723915,,4.03238730751635,4.02291883257852,4.03596174895857,4.03449631785106,3.99509734933446,3.98554797491811,3.87853437406523,4.08692509017599
631,Vector,102,8,Additive0.015,210732,2471,10,4.0819240377518,4.10486454285846,4.1119240377518,,4.03238730751635,4.02291883257852,4.03596174895857,4.03449631785106,3.99509734933446,3.98554797491811,3.87853437406523,4.08692509017599
631,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10486454285846,4.11916549952106,,4.03238730751635,4.02291883257852,4.03596174895857,4.03449631785106,3.99509734933446,3.98554797491811,3.87853437406523,4.08692509017599
632,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10604673574265,4.12104673574265,,4.03641238634165,4.02388973832988,4.03778837975334,4.0367306427332,3.99780476573612,3.98555124345792,3.88105965683249,4.08967982190733
632,Vector,102,8,Additive0.015,211140,2476,10,4.0819240377518,4.10604673574265,4.1119240377518,,4.03641238634165,4.02388973832988,4.03778837975334,4.0367306427332,3.99780476573612,3.98555124345792,3.88105965683249,4.08967982190733
632,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10604673574265,4.11916549952106,,4.03641238634165,4.02388973832988,4.03778837975334,4.0367306427332,3.99780476573612,3.98555124345792,3.88105965683249,4.08967982190733
632,Oracle Vector,102,8,Additive0.015,164220,1935,8,4.07738054723915,4.10604673574265,4.10738054723915,,4.03641238634165,4.02388973832988,4.03778837975334,4.0367306427332,3.99780476573612,3.98555124345792,3.88105965683249,4.08967982190733
632,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10604673574265,4.11916549952106,,4.03641238634165,4.02388973832988,4.03778837975334,4.0367306427332,3.99780476573612,3.98555124345792,3.88105965683249,4.08967982190733
633,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10708114104017,4.12104673574265,,4.03908402893091,4.02607025705015,4.04050798081578,4.03868662170233,4.00013031577195,3.98440835727114,3.8811634796294,4.09054185696417
633,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10708114104017,4.11916549952106,,4.03908402893091,4.02607025705015,4.04050798081578,4.03868662170233,4.00013031577195,3.98440835727114,3.8811634796294,4.09054185696417
633,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10708114104017,4.12208114104017,,4.03908402893091,4.02607025705015,4.04050798081578,4.03868662170233,4.00013031577195,3.98440835727114,3.8811634796294,4.09054185696417
633,Vector,102,8,Additive0.015,211956,2485,10,4.0819240377518,4.10708114104017,4.1119240377518,,4.03908402893091,4.02607025705015,4.04050798081578,4.03868662170233,4.00013031577195,3.98440835727114,3.8811634796294,4.09054185696417
633,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10708114104017,4.11916549952106,,4.03908402893091,4.02607025705015,4.04050798081578,4.03868662170233,4.00013031577195,3.98440835727114,3.8811634796294,4.09054185696417
634,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10643017801337,4.12104673574265,,4.03898914976186,4.0245892390931,4.03972749993519,4.03875730647373,3.99932642642713,3.98220264362141,3.88090420912823,4.09135810852524
634,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10643017801337,4.12208114104017,,4.03898914976186,4.0245892390931,4.03972749993519,4.03875730647373,3.99932642642713,3.98220264362141,3.88090420912823,4.09135810852524
634,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10643017801337,4.11916549952106,,4.03898914976186,4.0245892390931,4.03972749993519,4.03875730647373,3.99932642642713,3.98220264362141,3.88090420912823,4.09135810852524
634,Vector,102,8,Additive0.015,211956,2485,10,4.0819240377518,4.10643017801337,4.1119240377518,,4.03898914976186,4.0245892390931,4.03972749993519,4.03875730647373,3.99932642642713,3.98220264362141,3.88090420912823,4.09135810852524
634,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10643017801337,4.11916549952106,,4.03898914976186,4.0245892390931,4.03972749993519,4.03875730647373,3.99932642642713,3.98220264362141,3.88090420912823,4.09135810852524
635,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10608519569747,4.12104673574265,,4.03921188087632,4.02400122529779,4.03840653011738,4.03864115335138,3.9998569450034,3.979222425497,3.88137940405951,4.0925197265059
635,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10608519569747,4.12208114104017,,4.03921188087632,4.02400122529779,4.03840653011738,4.03864115335138,3.9998569450034,3.979222425497,3.88137940405951,4.0925197265059
635,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10608519569747,4.11916549952106,,4.03921188087632,4.02400122529779,4.03840653011738,4.03864115335138,3.9998569450034,3.979222425497,3.88137940405951,4.0925197265059
635,Vector,102,8,Additive0.015,212364,2490,10,4.0819240377518,4.10608519569747,4.1119240377518,,4.03921188087632,4.02400122529779,4.03840653011738,4.03864115335138,3.9998569450034,3.979222425497,3.88137940405951,4.0925197265059
635,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10608519569747,4.11916549952106,,4.03921188087632,4.02400122529779,4.03840653011738,4.03864115335138,3.9998569450034,3.979222425497,3.88137940405951,4.0925197265059
636,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10522291375239,4.12104673574265,,4.03787445268962,4.0222685343663,4.0375985126848,4.03823525776395,4.00027682257816,3.97626480902912,3.88205622278378,4.09201662175521
636,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10522291375239,4.12208114104017,,4.03787445268962,4.0222685343663,4.0375985126848,4.03823525776395,4.00027682257816,3.97626480902912,3.88205622278378,4.09201662175521
636,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10522291375239,4.11916549952106,,4.03787445268962,4.0222685343663,4.0375985126848,4.03823525776395,4.00027682257816,3.97626480902912,3.88205622278378,4.09201662175521
636,Vector,102,8,Additive0.015,212364,2490,10,4.0819240377518,4.10522291375239,4.1119240377518,,4.03787445268962,4.0222685343663,4.0375985126848,4.03823525776395,4.00027682257816,3.97626480902912,3.88205622278378,4.09201662175521
636,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10522291375239,4.11916549952106,,4.03787445268962,4.0222685343663,4.0375985126848,4.03823525776395,4.00027682257816,3.97626480902912,3.88205622278378,4.09201662175521
637,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10427700428886,4.12104673574265,,4.0365126986608,4.02068596427646,4.03630822655827,4.03680218622429,4.00088399195953,3.97401709797882,3.88247119352948,4.09196577205366
637,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10427700428886,4.12208114104017,,4.0365126986608,4.02068596427646,4.03630822655827,4.03680218622429,4.00088399195953,3.97401709797882,3.88247119352948,4.09196577205366
637,Vector,102,8,Additive0.015,212364,2490,10,4.0819240377518,4.10427700428886,4.1119240377518,,4.0365126986608,4.02068596427646,4.03630822655827,4.03680218622429,4.00088399195953,3.97401709797882,3.88247119352948,4.09196577205366
637,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10427700428886,4.11916549952106,,4.0365126986608,4.02068596427646,4.03630822655827,4.03680218622429,4.00088399195953,3.97401709797882,3.88247119352948,4.09196577205366
637,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10427700428886,4.11916549952106,,4.0365126986608,4.02068596427646,4.03630822655827,4.03680218622429,4.00088399195953,3.97401709797882,3.88247119352948,4.09196577205366
638,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10285195676325,4.12104673574265,,4.03607025530197,4.01914258124568,4.03483511326529,4.03496075375969,3.99977472516908,3.97154939170654,3.88084130355386,4.09197059140773
638,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10285195676325,4.12208114104017,,4.03607025530197,4.01914258124568,4.03483511326529,4.03496075375969,3.99977472516908,3.97154939170654,3.88084130355386,4.09197059140773
638,Vector,102,8,Additive0.015,212364,2490,10,4.0819240377518,4.10285195676325,4.1119240377518,,4.03607025530197,4.01914258124568,4.03483511326529,4.03496075375969,3.99977472516908,3.97154939170654,3.88084130355386,4.09197059140773
638,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10285195676325,4.11916549952106,,4.03607025530197,4.01914258124568,4.03483511326529,4.03496075375969,3.99977472516908,3.97154939170654,3.88084130355386,4.09197059140773
638,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10285195676325,4.11916549952106,,4.03607025530197,4.01914258124568,4.03483511326529,4.03496075375969,3.99977472516908,3.97154939170654,3.88084130355386,4.09197059140773
639,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10258319480438,4.12104673574265,,4.03643664164509,4.01825812468101,4.03466368006752,4.03436672550882,4.00116231254423,3.9699146778694,3.88155464969484,4.0936687695375
639,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10258319480438,4.12208114104017,,4.03643664164509,4.01825812468101,4.03466368006752,4.03436672550882,4.00116231254423,3.9699146778694,3.88155464969484,4.0936687695375
639,Vector,102,8,Additive0.015,212364,2490,10,4.0819240377518,4.10258319480438,4.1119240377518,,4.03643664164509,4.01825812468101,4.03466368006752,4.03436672550882,4.00116231254423,3.9699146778694,3.88155464969484,4.0936687695375
639,Value,102,8,Additive0.015,28026,2702,16,4.08916549952106,4.10258319480438,4.11916549952106,,4.03643664164509,4.01825812468101,4.03466368006752,4.03436672550882,4.00116231254423,3.9699146778694,3.88155464969484,4.0936687695375
639,Dist L1,102,8,Additive0.015,28094,2771,16,4.08916549952106,4.10258319480438,4.11916549952106,,4.03643664164509,4.01825812468101,4.03466368006752,4.03436672550882,4.00116231254423,3.9699146778694,3.88155464969484,4.0936687695375
640,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10239762609414,4.12104673574265,,4.03703231117571,4.01768293702489,4.03491604818966,4.0344206358951,4.00203945138315,3.96905490766646,3.88218778921685,4.09434183410738
640,Oracle Vector,102,8,Additive0.015,165852,1953,9,4.09208114104017,4.10239762609414,4.12208114104017,,4.03703231117571,4.01768293702489,4.03491604818966,4.0344206358951,4.00203945138315,3.96905490766646,3.88218778921685,4.09434183410738
640,Value,102,8,Additive0.015,28030,2707,16,4.08916549952106,4.10239762609414,4.11916549952106,,4.03703231117571,4.01768293702489,4.03491604818966,4.0344206358951,4.00203945138315,3.96905490766646,3.88218778921685,4.09434183410738
640,Vector,102,8,Additive0.015,212772,2495,10,4.0819240377518,4.10239762609414,4.1119240377518,,4.03703231117571,4.01768293702489,4.03491604818966,4.0344206358951,4.00203945138315,3.96905490766646,3.88218778921685,4.09434183410738
640,Dist L1,102,8,Additive0.015,28098,2776,16,4.08916549952106,4.10239762609414,4.11916549952106,,4.03703231117571,4.01768293702489,4.03491604818966,4.0344206358951,4.00203945138315,3.96905490766646,3.88218778921685,4.09434183410738
641,Oracle,102,8,Additive0.015,9792,96,6,4.09104673574265,4.10212090285779,4.12104673574265,,4.03834474889169,4.01516271565785,4.03431153389283,4.03364330208333,4.00347919176334,3.96826207720486,3.88285128476034,4.09530375923714
