LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12
342,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.03951647237517,4.05514737950651,,3.95858511626856,4.00232601749345,3.87836738028756,3.97978494747076,3.99958713148652,4.06606637577194,3.96926335923154,3.87480670042433,3.86344889107159,3.82862846175237,3.86796308749846,4.11968717663671
342,Oracle Vector,102,12,Additive0.015,135864,1578,2,4.02410930016196,4.03951647237517,4.05410930016196,,3.95858511626856,4.00232601749345,3.87836738028756,3.97978494747076,3.99958713148652,4.06606637577194,3.96926335923154,3.87480670042433,3.86344889107159,3.82862846175237,3.86796308749846,4.11968717663671
342,Value,102,12,Additive0.015,21398,2473,8,4.02017669047937,4.03951647237517,4.05017669047937,,3.95858511626856,4.00232601749345,3.87836738028756,3.97978494747076,3.99958713148652,4.06606637577194,3.96926335923154,3.87480670042433,3.86344889107159,3.82862846175237,3.86796308749846,4.11968717663671
342,Vector,102,12,Additive0.015,155040,1808,4,4.02646189302473,4.03951647237517,4.05646189302473,,3.95858511626856,4.00232601749345,3.87836738028756,3.97978494747076,3.99958713148652,4.06606637577194,3.96926335923154,3.87480670042433,3.86344889107159,3.82862846175237,3.86796308749846,4.11968717663671
342,Dist L1,102,12,Additive0.015,21386,2449,8,4.02286213767195,4.03951647237517,4.05286213767195,,3.95858511626856,4.00232601749345,3.87836738028756,3.97978494747076,3.99958713148652,4.06606637577194,3.96926335923154,3.87480670042433,3.86344889107159,3.82862846175237,3.86796308749846,4.11968717663671
343,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04063116009524,4.05514737950651,,3.9593951602047,4.00409654656704,3.87911184636042,3.97934181516451,4.00074218944744,4.06551522141824,3.97104811333873,3.87744097913479,3.86277530913115,3.83067812535354,3.86686961595715,4.12106544998217
343,Value,102,12,Additive0.015,21398,2473,8,4.02017669047937,4.04063116009524,4.05017669047937,,3.9593951602047,4.00409654656704,3.87911184636042,3.97934181516451,4.00074218944744,4.06551522141824,3.97104811333873,3.87744097913479,3.86277530913115,3.83067812535354,3.86686961595715,4.12106544998217
343,Oracle Vector,102,12,Additive0.015,136476,1586,2,4.02410930016196,4.04063116009524,4.05410930016196,,3.9593951602047,4.00409654656704,3.87911184636042,3.97934181516451,4.00074218944744,4.06551522141824,3.97104811333873,3.87744097913479,3.86277530913115,3.83067812535354,3.86686961595715,4.12106544998217
343,Vector,102,12,Additive0.015,155040,1808,4,4.02646189302473,4.04063116009524,4.05646189302473,,3.9593951602047,4.00409654656704,3.87911184636042,3.97934181516451,4.00074218944744,4.06551522141824,3.97104811333873,3.87744097913479,3.86277530913115,3.83067812535354,3.86686961595715,4.12106544998217
343,Dist L1,102,12,Additive0.015,21390,2454,8,4.02286213767195,4.04063116009524,4.05286213767195,,3.9593951602047,4.00409654656704,3.87911184636042,3.97934181516451,4.00074218944744,4.06551522141824,3.97104811333873,3.87744097913479,3.86277530913115,3.83067812535354,3.86686961595715,4.12106544998217
344,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04120590172243,4.05514737950651,,3.95897061258718,4.00625753532063,3.87898924030937,3.97946789983635,4.0019494487257,4.06573214854116,3.97217875164884,3.87878632777218,3.86194881852514,3.83127878121282,3.86582105280009,4.12052255013964
344,Value,102,12,Additive0.015,21402,2478,8,4.02017669047937,4.04120590172243,4.05017669047937,,3.95897061258718,4.00625753532063,3.87898924030937,3.97946789983635,4.0019494487257,4.06573214854116,3.97217875164884,3.87878632777218,3.86194881852514,3.83127878121282,3.86582105280009,4.12052255013964
344,Oracle Vector,102,12,Additive0.015,136884,1591,2,4.02410930016196,4.04120590172243,4.05410930016196,,3.95897061258718,4.00625753532063,3.87898924030937,3.97946789983635,4.0019494487257,4.06573214854116,3.97217875164884,3.87878632777218,3.86194881852514,3.83127878121282,3.86582105280009,4.12052255013964
344,Vector,102,12,Additive0.015,155448,1813,4,4.02646189302473,4.04120590172243,4.05646189302473,,3.95897061258718,4.00625753532063,3.87898924030937,3.97946789983635,4.0019494487257,4.06573214854116,3.97217875164884,3.87878632777218,3.86194881852514,3.83127878121282,3.86582105280009,4.12052255013964
344,Dist L1,102,12,Additive0.015,21390,2454,8,4.02286213767195,4.04120590172243,4.05286213767195,,3.95897061258718,4.00625753532063,3.87898924030937,3.97946789983635,4.0019494487257,4.06573214854116,3.97217875164884,3.87878632777218,3.86194881852514,3.83127878121282,3.86582105280009,4.12052255013964
345,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04187229218587,4.05514737950651,,3.95976587554278,4.00637260910228,3.87887463264309,3.97981922576214,4.00178163606955,4.06468355484642,3.97320147802795,3.87978187179046,3.86250062010314,3.8302166191214,3.86566075750239,4.1207210287949
345,Oracle Vector,102,12,Additive0.015,137496,1598,2,4.02410930016196,4.04187229218587,4.05410930016196,,3.95976587554278,4.00637260910228,3.87887463264309,3.97981922576214,4.00178163606955,4.06468355484642,3.97320147802795,3.87978187179046,3.86250062010314,3.8302166191214,3.86566075750239,4.1207210287949
345,Value,102,12,Additive0.015,21410,2487,8,4.02017669047937,4.04187229218587,4.05017669047937,,3.95976587554278,4.00637260910228,3.87887463264309,3.97981922576214,4.00178163606955,4.06468355484642,3.97320147802795,3.87978187179046,3.86250062010314,3.8302166191214,3.86566075750239,4.1207210287949
345,Vector,102,12,Additive0.015,155856,1818,4,4.02646189302473,4.04187229218587,4.05646189302473,,3.95976587554278,4.00637260910228,3.87887463264309,3.97981922576214,4.00178163606955,4.06468355484642,3.97320147802795,3.87978187179046,3.86250062010314,3.8302166191214,3.86566075750239,4.1207210287949
345,Dist L1,102,12,Additive0.015,21390,2454,8,4.02286213767195,4.04187229218587,4.05286213767195,,3.95976587554278,4.00637260910228,3.87887463264309,3.97981922576214,4.00178163606955,4.06468355484642,3.97320147802795,3.87978187179046,3.86250062010314,3.8302166191214,3.86566075750239,4.1207210287949
346,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04326824043283,4.05514737950651,,3.96068122814113,4.00807089172985,3.87985865388572,3.98099744959587,4.00273033192645,4.06595585246353,3.97481937489389,3.8814270311052,3.86468473948212,3.83035789531188,3.86612910573482,4.12189730206303
346,Value,102,12,Additive0.015,21410,2487,8,4.02017669047937,4.04326824043283,4.05017669047937,,3.96068122814113,4.00807089172985,3.87985865388572,3.98099744959587,4.00273033192645,4.06595585246353,3.97481937489389,3.8814270311052,3.86468473948212,3.83035789531188,3.86612910573482,4.12189730206303
346,Vector,102,12,Additive0.015,156264,1823,4,4.02646189302473,4.04326824043283,4.05646189302473,,3.96068122814113,4.00807089172985,3.87985865388572,3.98099744959587,4.00273033192645,4.06595585246353,3.97481937489389,3.8814270311052,3.86468473948212,3.83035789531188,3.86612910573482,4.12189730206303
346,Oracle Vector,102,12,Additive0.015,138312,1607,2,4.02410930016196,4.04326824043283,4.05410930016196,,3.96068122814113,4.00807089172985,3.87985865388572,3.98099744959587,4.00273033192645,4.06595585246353,3.97481937489389,3.8814270311052,3.86468473948212,3.83035789531188,3.86612910573482,4.12189730206303
346,Dist L1,102,12,Additive0.015,21394,2459,8,4.02286213767195,4.04326824043283,4.05286213767195,,3.96068122814113,4.00807089172985,3.87985865388572,3.98099744959587,4.00273033192645,4.06595585246353,3.97481937489389,3.8814270311052,3.86468473948212,3.83035789531188,3.86612910573482,4.12189730206303
347,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04421530212439,4.05514737950651,,3.96181355108737,4.0086233283102,3.88142899899003,3.98122502079884,4.00469194849679,4.06629213126171,3.97561270482204,3.8837760190764,3.86612841900941,3.83047683647723,3.8654551889351,4.12119107346766
347,Value,102,12,Additive0.015,21414,2492,8,4.02017669047937,4.04421530212439,4.05017669047937,,3.96181355108737,4.0086233283102,3.88142899899003,3.98122502079884,4.00469194849679,4.06629213126171,3.97561270482204,3.8837760190764,3.86612841900941,3.83047683647723,3.8654551889351,4.12119107346766
347,Oracle Vector,102,12,Additive0.015,139128,1617,2,4.02410930016196,4.04421530212439,4.05410930016196,,3.96181355108737,4.0086233283102,3.88142899899003,3.98122502079884,4.00469194849679,4.06629213126171,3.97561270482204,3.8837760190764,3.86612841900941,3.83047683647723,3.8654551889351,4.12119107346766
347,Vector,102,12,Additive0.015,156264,1823,4,4.02646189302473,4.04421530212439,4.05646189302473,,3.96181355108737,4.0086233283102,3.88142899899003,3.98122502079884,4.00469194849679,4.06629213126171,3.97561270482204,3.8837760190764,3.86612841900941,3.83047683647723,3.8654551889351,4.12119107346766
347,Dist L1,102,12,Additive0.015,21398,2464,8,4.02286213767195,4.04421530212439,4.05286213767195,,3.96181355108737,4.0086233283102,3.88142899899003,3.98122502079884,4.00469194849679,4.06629213126171,3.97561270482204,3.8837760190764,3.86612841900941,3.83047683647723,3.8654551889351,4.12119107346766
348,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.0454740743903,4.05514737950651,,3.96279039937104,4.01058449407457,3.88228025104169,3.98270330969686,4.00622910351343,4.06710072216584,3.976433553325,3.88498714540427,3.86699646320704,3.82967303563104,3.86503382915558,4.12206329021606
348,Oracle Vector,102,12,Additive0.015,140352,1630,2,4.02410930016196,4.0454740743903,4.05410930016196,,3.96279039937104,4.01058449407457,3.88228025104169,3.98270330969686,4.00622910351343,4.06710072216584,3.976433553325,3.88498714540427,3.86699646320704,3.82967303563104,3.86503382915558,4.12206329021606
348,Value,102,12,Additive0.015,21428,2507,8,4.02017669047937,4.0454740743903,4.05017669047937,,3.96279039937104,4.01058449407457,3.88228025104169,3.98270330969686,4.00622910351343,4.06710072216584,3.976433553325,3.88498714540427,3.86699646320704,3.82967303563104,3.86503382915558,4.12206329021606
348,Vector,102,12,Additive0.015,156672,1828,4,4.02646189302473,4.0454740743903,4.05646189302473,,3.96279039937104,4.01058449407457,3.88228025104169,3.98270330969686,4.00622910351343,4.06710072216584,3.976433553325,3.88498714540427,3.86699646320704,3.82967303563104,3.86503382915558,4.12206329021606
348,Dist L1,102,12,Additive0.015,21402,2469,8,4.02286213767195,4.0454740743903,4.05286213767195,,3.96279039937104,4.01058449407457,3.88228025104169,3.98270330969686,4.00622910351343,4.06710072216584,3.976433553325,3.88498714540427,3.86699646320704,3.82967303563104,3.86503382915558,4.12206329021606
349,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.0463425342131,4.05514737950651,,3.96481506871062,4.01201188141971,3.88496849038903,3.98361651897014,4.00633351711239,4.06751739718297,3.97753498362238,3.88651729778535,3.86782584103518,3.82899546201243,3.86439939682584,4.1235177852901
349,Oracle Vector,102,12,Additive0.015,140760,1635,2,4.02410930016196,4.0463425342131,4.05410930016196,,3.96481506871062,4.01201188141971,3.88496849038903,3.98361651897014,4.00633351711239,4.06751739718297,3.97753498362238,3.88651729778535,3.86782584103518,3.82899546201243,3.86439939682584,4.1235177852901
349,Vector,102,12,Additive0.015,157488,1837,4,4.02646189302473,4.0463425342131,4.05646189302473,,3.96481506871062,4.01201188141971,3.88496849038903,3.98361651897014,4.00633351711239,4.06751739718297,3.97753498362238,3.88651729778535,3.86782584103518,3.82899546201243,3.86439939682584,4.1235177852901
349,Value,102,12,Additive0.015,21446,2527,8,4.02017669047937,4.0463425342131,4.05017669047937,,3.96481506871062,4.01201188141971,3.88496849038903,3.98361651897014,4.00633351711239,4.06751739718297,3.97753498362238,3.88651729778535,3.86782584103518,3.82899546201243,3.86439939682584,4.1235177852901
349,Dist L1,102,12,Additive0.015,21414,2484,8,4.02286213767195,4.0463425342131,4.05286213767195,,3.96481506871062,4.01201188141971,3.88496849038903,3.98361651897014,4.00633351711239,4.06751739718297,3.97753498362238,3.88651729778535,3.86782584103518,3.82899546201243,3.86439939682584,4.1235177852901
350,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04770917035925,4.05514737950651,,3.96672396235772,4.01317184882281,3.88772816358868,3.98515181666455,4.00705106898606,4.06821258405822,3.97974944320228,3.88855874273476,3.86761010145424,3.82906881302281,3.8632665132225,4.12472813680266
350,Oracle Vector,102,12,Additive0.015,142596,1656,2,4.02410930016196,4.04770917035925,4.05410930016196,,3.96672396235772,4.01317184882281,3.88772816358868,3.98515181666455,4.00705106898606,4.06821258405822,3.97974944320228,3.88855874273476,3.86761010145424,3.82906881302281,3.8632665132225,4.12472813680266
350,Value,102,12,Additive0.015,21466,2549,8,4.02017669047937,4.04770917035925,4.05017669047937,,3.96672396235772,4.01317184882281,3.88772816358868,3.98515181666455,4.00705106898606,4.06821258405822,3.97974944320228,3.88855874273476,3.86761010145424,3.82906881302281,3.8632665132225,4.12472813680266
350,Vector,102,12,Additive0.015,157896,1842,4,4.02646189302473,4.04770917035925,4.05646189302473,,3.96672396235772,4.01317184882281,3.88772816358868,3.98515181666455,4.00705106898606,4.06821258405822,3.97974944320228,3.88855874273476,3.86761010145424,3.82906881302281,3.8632665132225,4.12472813680266
350,Dist L1,102,12,Additive0.015,21428,2500,8,4.02286213767195,4.04770917035925,4.05286213767195,,3.96672396235772,4.01317184882281,3.88772816358868,3.98515181666455,4.00705106898606,4.06821258405822,3.97974944320228,3.88855874273476,3.86761010145424,3.82906881302281,3.8632665132225,4.12472813680266
351,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.04954521677433,4.05514737950651,,3.96905294247542,4.01573979451995,3.89273977191494,3.98769423608636,4.01013336155474,4.06972059298212,3.98213379847458,3.89053184649212,3.8692223874377,3.82899861000305,3.86212414000099,4.12510856144669
351,Vector,102,12,Additive0.015,159528,1861,4,4.02646189302473,4.04954521677433,4.05646189302473,,3.96905294247542,4.01573979451995,3.89273977191494,3.98769423608636,4.01013336155474,4.06972059298212,3.98213379847458,3.89053184649212,3.8692223874377,3.82899861000305,3.86212414000099,4.12510856144669
351,Oracle Vector,102,12,Additive0.015,144636,1678,2,4.02410930016196,4.04954521677433,4.05410930016196,,3.96905294247542,4.01573979451995,3.89273977191494,3.98769423608636,4.01013336155474,4.06972059298212,3.98213379847458,3.89053184649212,3.8692223874377,3.82899861000305,3.86212414000099,4.12510856144669
351,Dist L1,102,12,Additive0.015,21450,2526,8,4.02286213767195,4.04954521677433,4.05286213767195,,3.96905294247542,4.01573979451995,3.89273977191494,3.98769423608636,4.01013336155474,4.06972059298212,3.98213379847458,3.89053184649212,3.8692223874377,3.82899861000305,3.86212414000099,4.12510856144669
351,Value,102,12,Additive0.015,23926,2599,9,4.03454521677433,4.04954521677433,4.06454521677433,,3.96905294247542,4.01573979451995,3.89273977191494,3.98769423608636,4.01013336155474,4.06972059298212,3.98213379847458,3.89053184649212,3.8692223874377,3.82899861000305,3.86212414000099,4.12510856144669
352,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05136871623712,4.05514737950651,,3.97089800293658,4.0175504252352,3.89698881927394,3.99130757893893,4.01281601625125,4.07156160927296,3.98340418741282,3.89300281821419,3.87265620186854,3.82967249421053,3.85995697242416,4.12698647671839
352,Value,102,12,Additive0.015,23926,2599,9,4.03454521677433,4.05136871623712,4.06454521677433,,3.97089800293658,4.0175504252352,3.89698881927394,3.99130757893893,4.01281601625125,4.07156160927296,3.98340418741282,3.89300281821419,3.87265620186854,3.82967249421053,3.85995697242416,4.12698647671839
352,Vector,102,12,Additive0.015,161364,1881,4,4.02646189302473,4.05136871623712,4.05646189302473,,3.97089800293658,4.0175504252352,3.89698881927394,3.99130757893893,4.01281601625125,4.07156160927296,3.98340418741282,3.89300281821419,3.87265620186854,3.82967249421053,3.85995697242416,4.12698647671839
352,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.05136871623712,4.06636871623712,,3.97089800293658,4.0175504252352,3.89698881927394,3.99130757893893,4.01281601625125,4.07156160927296,3.98340418741282,3.89300281821419,3.87265620186854,3.82967249421053,3.85995697242416,4.12698647671839
352,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.05136871623712,4.06636871623712,,3.97089800293658,4.0175504252352,3.89698881927394,3.99130757893893,4.01281601625125,4.07156160927296,3.98340418741282,3.89300281821419,3.87265620186854,3.82967249421053,3.85995697242416,4.12698647671839
353,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05219919160397,4.05514737950651,,3.9731703313411,4.01883170277473,3.89877412506684,3.99228521809084,4.01514321764132,4.0718871722048,3.98329143483573,3.89427767580821,3.87449377693006,3.82845439192556,3.8587320564214,4.12978271347603
353,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.05219919160397,4.06636871623712,,3.9731703313411,4.01883170277473,3.89877412506684,3.99228521809084,4.01514321764132,4.0718871722048,3.98329143483573,3.89427767580821,3.87449377693006,3.82845439192556,3.8587320564214,4.12978271347603
353,Value,102,12,Additive0.015,23926,2599,9,4.03454521677433,4.05219919160397,4.06454521677433,,3.9731703313411,4.01883170277473,3.89877412506684,3.99228521809084,4.01514321764132,4.0718871722048,3.98329143483573,3.89427767580821,3.87449377693006,3.82845439192556,3.8587320564214,4.12978271347603
353,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.05219919160397,4.06636871623712,,3.9731703313411,4.01883170277473,3.89877412506684,3.99228521809084,4.01514321764132,4.0718871722048,3.98329143483573,3.89427767580821,3.87449377693006,3.82845439192556,3.8587320564214,4.12978271347603
353,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.05219919160397,4.06719919160397,,3.9731703313411,4.01883170277473,3.89877412506684,3.99228521809084,4.01514321764132,4.0718871722048,3.98329143483573,3.89427767580821,3.87449377693006,3.82845439192556,3.8587320564214,4.12978271347603
354,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05230526972838,4.05514737950651,,3.97411053741602,4.01824404154085,3.89985278717785,3.99275955921908,4.01369835674898,4.07255466262548,3.98241988223293,3.8942165696687,3.87541369756197,3.82826432743668,3.85730285100307,4.13108413703402
354,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.05230526972838,4.06636871623712,,3.97411053741602,4.01824404154085,3.89985278717785,3.99275955921908,4.01369835674898,4.07255466262548,3.98241988223293,3.8942165696687,3.87541369756197,3.82826432743668,3.85730285100307,4.13108413703402
354,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.05230526972838,4.06719919160397,,3.97411053741602,4.01824404154085,3.89985278717785,3.99275955921908,4.01369835674898,4.07255466262548,3.98241988223293,3.8942165696687,3.87541369756197,3.82826432743668,3.85730285100307,4.13108413703402
354,Value,102,12,Additive0.015,23926,2599,9,4.03454521677433,4.05230526972838,4.06454521677433,,3.97411053741602,4.01824404154085,3.89985278717785,3.99275955921908,4.01369835674898,4.07255466262548,3.98241988223293,3.8942165696687,3.87541369756197,3.82826432743668,3.85730285100307,4.13108413703402
354,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.05230526972838,4.06636871623712,,3.97411053741602,4.01824404154085,3.89985278717785,3.99275955921908,4.01369835674898,4.07255466262548,3.98241988223293,3.8942165696687,3.87541369756197,3.82826432743668,3.85730285100307,4.13108413703402
355,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.0530311928585,4.05514737950651,,3.97566165220662,4.01895396428062,3.90057074739399,3.99313985781961,4.01431435397594,4.07352420294638,3.98271050176918,3.89422197363609,3.87666274415164,3.82885698754249,3.85580433781907,4.1323328301905
355,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.0530311928585,4.06636871623712,,3.97566165220662,4.01895396428062,3.90057074739399,3.99313985781961,4.01431435397594,4.07352420294638,3.98271050176918,3.89422197363609,3.87666274415164,3.82885698754249,3.85580433781907,4.1323328301905
355,Value,102,12,Additive0.015,23926,2599,9,4.03454521677433,4.0530311928585,4.06454521677433,,3.97566165220662,4.01895396428062,3.90057074739399,3.99313985781961,4.01431435397594,4.07352420294638,3.98271050176918,3.89422197363609,3.87666274415164,3.82885698754249,3.85580433781907,4.1323328301905
355,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.0530311928585,4.06719919160397,,3.97566165220662,4.01895396428062,3.90057074739399,3.99313985781961,4.01431435397594,4.07352420294638,3.98271050176918,3.89422197363609,3.87666274415164,3.82885698754249,3.85580433781907,4.1323328301905
355,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.0530311928585,4.06636871623712,,3.97566165220662,4.01895396428062,3.90057074739399,3.99313985781961,4.01431435397594,4.07352420294638,3.98271050176918,3.89422197363609,3.87666274415164,3.82885698754249,3.85580433781907,4.1323328301905
356,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.0535752999384,4.05514737950651,,3.97750955326402,4.02020903962459,3.90190010364241,3.99381620918144,4.01567630823416,4.07417772892682,3.98314778757219,3.89581395321714,3.87875025822095,3.82794130533941,3.85483811326462,4.13331690332671
356,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.0535752999384,4.06636871623712,,3.97750955326402,4.02020903962459,3.90190010364241,3.99381620918144,4.01567630823416,4.07417772892682,3.98314778757219,3.89581395321714,3.87875025822095,3.82794130533941,3.85483811326462,4.13331690332671
356,Value,102,12,Additive0.015,23926,2599,9,4.03454521677433,4.0535752999384,4.06454521677433,,3.97750955326402,4.02020903962459,3.90190010364241,3.99381620918144,4.01567630823416,4.07417772892682,3.98314778757219,3.89581395321714,3.87875025822095,3.82794130533941,3.85483811326462,4.13331690332671
356,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.0535752999384,4.06719919160397,,3.97750955326402,4.02020903962459,3.90190010364241,3.99381620918144,4.01567630823416,4.07417772892682,3.98314778757219,3.89581395321714,3.87875025822095,3.82794130533941,3.85483811326462,4.13331690332671
356,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.0535752999384,4.06636871623712,,3.97750955326402,4.02020903962459,3.90190010364241,3.99381620918144,4.01567630823416,4.07417772892682,3.98314778757219,3.89581395321714,3.87875025822095,3.82794130533941,3.85483811326462,4.13331690332671
357,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05453183803506,4.05514737950651,,3.97930684160499,4.02286892424857,3.90676941934507,3.99479298711392,4.01705383342405,4.07588539530411,3.98295266696092,3.89768007509687,3.88004936208967,3.82907179467869,3.85530163180783,4.13535227326741
357,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.05453183803506,4.06636871623712,,3.97930684160499,4.02286892424857,3.90676941934507,3.99479298711392,4.01705383342405,4.07588539530411,3.98295266696092,3.89768007509687,3.88004936208967,3.82907179467869,3.85530163180783,4.13535227326741
357,Value,102,12,Additive0.015,23930,2604,9,4.03454521677433,4.05453183803506,4.06454521677433,,3.97930684160499,4.02286892424857,3.90676941934507,3.99479298711392,4.01705383342405,4.07588539530411,3.98295266696092,3.89768007509687,3.88004936208967,3.82907179467869,3.85530163180783,4.13535227326741
357,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.05453183803506,4.06719919160397,,3.97930684160499,4.02286892424857,3.90676941934507,3.99479298711392,4.01705383342405,4.07588539530411,3.98295266696092,3.89768007509687,3.88004936208967,3.82907179467869,3.85530163180783,4.13535227326741
357,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.05453183803506,4.06636871623712,,3.97930684160499,4.02286892424857,3.90676941934507,3.99479298711392,4.01705383342405,4.07588539530411,3.98295266696092,3.89768007509687,3.88004936208967,3.82907179467869,3.85530163180783,4.13535227326741
358,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05494054152953,4.05514737950651,,3.979761854476,4.02344058567865,3.90883024133925,3.99541092008445,4.01700003523861,4.07683780884883,3.98336556001302,3.8979413370106,3.88020224677773,3.82843816295845,3.85489438713236,4.13671488747522
358,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.05494054152953,4.06636871623712,,3.979761854476,4.02344058567865,3.90883024133925,3.99541092008445,4.01700003523861,4.07683780884883,3.98336556001302,3.8979413370106,3.88020224677773,3.82843816295845,3.85489438713236,4.13671488747522
358,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.05494054152953,4.06719919160397,,3.979761854476,4.02344058567865,3.90883024133925,3.99541092008445,4.01700003523861,4.07683780884883,3.98336556001302,3.8979413370106,3.88020224677773,3.82843816295845,3.85489438713236,4.13671488747522
358,Value,102,12,Additive0.015,23930,2604,9,4.03454521677433,4.05494054152953,4.06454521677433,,3.979761854476,4.02344058567865,3.90883024133925,3.99541092008445,4.01700003523861,4.07683780884883,3.98336556001302,3.8979413370106,3.88020224677773,3.82843816295845,3.85489438713236,4.13671488747522
358,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.05494054152953,4.06636871623712,,3.979761854476,4.02344058567865,3.90883024133925,3.99541092008445,4.01700003523861,4.07683780884883,3.98336556001302,3.8979413370106,3.88020224677773,3.82843816295845,3.85489438713236,4.13671488747522
359,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05460657001476,4.05514737950651,,3.97921735958029,4.02258167647663,3.90888122378567,3.99480210561799,4.01497063533417,4.07643813577078,3.98265272200573,3.8973285160775,3.88093627233096,3.82815480333333,3.85486954538159,4.13815127374635
359,Oracle Vector,102,12,Additive0.015,147084,1704,3,4.03636871623712,4.05460657001476,4.06636871623712,,3.97921735958029,4.02258167647663,3.90888122378567,3.99480210561799,4.01497063533417,4.07643813577078,3.98265272200573,3.8973285160775,3.88093627233096,3.82815480333333,3.85486954538159,4.13815127374635
359,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.05460657001476,4.06719919160397,,3.97921735958029,4.02258167647663,3.90888122378567,3.99480210561799,4.01497063533417,4.07643813577078,3.98265272200573,3.8973285160775,3.88093627233096,3.82815480333333,3.85486954538159,4.13815127374635
359,Value,102,12,Additive0.015,23934,2609,9,4.03454521677433,4.05460657001476,4.06454521677433,,3.97921735958029,4.02258167647663,3.90888122378567,3.99480210561799,4.01497063533417,4.07643813577078,3.98265272200573,3.8973285160775,3.88093627233096,3.82815480333333,3.85486954538159,4.13815127374635
359,Dist L1,102,12,Additive0.015,23910,2577,9,4.03636871623712,4.05460657001476,4.06636871623712,,3.97921735958029,4.02258167647663,3.90888122378567,3.99480210561799,4.01497063533417,4.07643813577078,3.98265272200573,3.8973285160775,3.88093627233096,3.82815480333333,3.85486954538159,4.13815127374635
360,Oracle,102,12,Additive0.015,4896,48,2,4.02514737950651,4.05458800076476,4.05514737950651,,3.97772558721048,4.02255991339198,3.90985602948398,3.99412213074022,4.0152572997027,4.07609489712496,3.98339306932659,3.89662590945658,3.88329449648489,3.82775428589432,3.85463118600791,4.13817273878116
360,Oracle Vector,102,12,Additive0.015,147492,1709,3,4.03636871623712,4.05458800076476,4.06636871623712,,3.97772558721048,4.02255991339198,3.90985602948398,3.99412213074022,4.0152572997027,4.07609489712496,3.98339306932659,3.89662590945658,3.88329449648489,3.82775428589432,3.85463118600791,4.13817273878116
360,Vector,102,12,Additive0.015,163812,1909,5,4.03719919160397,4.05458800076476,4.06719919160397,,3.97772558721048,4.02255991339198,3.90985602948398,3.99412213074022,4.0152572997027,4.07609489712496,3.98339306932659,3.89662590945658,3.88329449648489,3.82775428589432,3.85463118600791,4.13817273878116
360,Value,102,12,Additive0.015,23934,2609,9,4.03454521677433,4.05458800076476,4.06454521677433,,3.97772558721048,4.02255991339198,3.90985602948398,3.99412213074022,4.0152572997027,4.07609489712496,3.98339306932659,3.89662590945658,3.88329449648489,3.82775428589432,3.85463118600791,4.13817273878116
